"Time (ps)", "Coul-SR:Water_and_ions-LIG", "LJ-SR:Water_and_ions-LIG", "Coul-14:Water_and_ions-LIG", "LJ-14:Water_and_ions-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
3842.000000, -334.863983, -187.133804, 0.000000, 0.000000, 285.485535, -42.622383, -649.699829, 108.183800
3843.000000, -279.322174, -198.330780, 0.000000, 0.000000, 270.238373, -31.828472, -644.791626, 104.567841
3844.000000, -282.612213, -195.271912, 0.000000, 0.000000, 277.355988, -28.148584, -645.360779, 104.112701
3845.000000, -253.584534, -199.303680, 0.000000, 0.000000, 275.992035, -36.962597, -649.716187, 103.061852
3846.000000, -230.377335, -199.129211, 0.000000, 0.000000, 275.001831, -27.695742, -639.237549, 107.377090
3847.000000, -268.294373, -204.762054, 0.000000, 0.000000, 281.527344, -26.931210, -647.758301, 101.954422
3848.000000, -270.645325, -210.780380, 0.000000, 0.000000, 273.770233, -36.207653, -642.675964, 103.495247
3849.000000, -314.763733, -186.370560, 0.000000, 0.000000, 294.833313, -34.253922, -655.022034, 109.008774
3850.000000, -319.443573, -190.517624, 0.000000, 0.000000, 273.294617, -32.397915, -634.930542, 96.859619
3851.000000, -302.805115, -188.574509, 0.000000, 0.000000, 285.592590, -31.765604, -648.348694, 100.325592
3852.000000, -296.856689, -181.492493, 0.000000, 0.000000, 272.861023, -43.685955, -627.658325, 92.258263
3853.000000, -256.185760, -204.033096, 0.000000, 0.000000, 284.759399, -34.575287, -644.766357, 106.582970
3854.000000, -282.914246, -215.839172, 0.000000, 0.000000, 277.931763, -45.861603, -646.876404, 100.659615
3855.000000, -257.658112, -202.422302, 0.000000, 0.000000, 281.995361, -30.566425, -655.883423, 105.608429
3856.000000, -288.103149, -163.413177, 0.000000, 0.000000, 283.622711, -33.735012, -651.915527, 113.367638
3857.000000, -301.773804, -197.048416, 0.000000, 0.000000, 287.387268, -36.821129, -657.094727, 109.552559
3858.000000, -264.976685, -174.720261, 0.000000, 0.000000, 279.375244, -33.741493, -643.388977, 102.776222
3859.000000, -298.335938, -193.336823, 0.000000, 0.000000, 277.247314, -33.104733, -632.548889, 102.298164
3860.000000, -273.181396, -201.707504, 0.000000, 0.000000, 287.432465, -31.972330, -652.590210, 99.633766
3861.000000, -257.986298, -204.891739, 0.000000, 0.000000, 274.723999, -30.094662, -643.839539, 107.941338
3862.000000, -273.900757, -205.416183, 0.000000, 0.000000, 275.375916, -33.164394, -645.718567, 104.489655
3863.000000, -249.834595, -149.121765, 0.000000, 0.000000, 278.210876, -36.115505, -647.612305, 103.626770
3864.000000, -269.536224, -192.133148, 0.000000, 0.000000, 279.691376, -24.577116, -637.441467, 104.277496
3865.000000, -286.402954, -163.005402, 0.000000, 0.000000, 291.265991, -38.431202, -644.755066, 93.588654
3866.000000, -312.873230, -188.789490, 0.000000, 0.000000, 284.662598, -33.561760, -649.191956, 99.071236
3867.000000, -332.326935, -190.381302, 0.000000, 0.000000, 279.743805, -33.139824, -643.384705, 104.677139
3868.000000, -267.544250, -191.889130, 0.000000, 0.000000, 278.143616, -43.743443, -646.746155, 96.339020
3869.000000, -197.457703, -211.134598, 0.000000, 0.000000, 283.456543, -17.470793, -650.293945, 112.180405
3870.000000, -277.732666, -191.037781, 0.000000, 0.000000, 288.659149, -25.949875, -644.482483, 100.788048
3871.000000, -296.315826, -211.017517, 0.000000, 0.000000, 293.787598, -26.884138, -648.599915, 110.325417
3872.000000, -281.236755, -207.729309, 0.000000, 0.000000, 293.235352, -33.629261, -654.884399, 104.369591
3873.000000, -258.149170, -203.397293, 0.000000, 0.000000, 293.755127, -40.759842, -658.456177, 111.006981
3874.000000, -292.315796, -211.408356, 0.000000, 0.000000, 296.269653, -32.331604, -662.047791, 111.408051
3875.000000, -294.678955, -185.708115, 0.000000, 0.000000, 292.305145, -42.188313, -650.578613, 101.072868
3876.000000, -291.287415, -181.036667, 0.000000, 0.000000, 289.157227, -38.525002, -655.157654, 110.264519
3877.000000, -275.594116, -189.210785, 0.000000, 0.000000, 296.570190, -30.912001, -653.772827, 94.401619
3878.000000, -293.016937, -193.603851, 0.000000, 0.000000, 287.530548, -31.332701, -649.504822, 103.525108
3879.000000, -292.500763, -218.242981, 0.000000, 0.000000, 291.184662, -40.762924, -648.866760, 96.412430
3880.000000, -267.559143, -213.641525, 0.000000, 0.000000, 283.709930, -37.217083, -643.188049, 105.298752
3881.000000, -294.403473, -183.524261, 0.000000, 0.000000, 289.945068, -33.117992, -657.533630, 102.456261
3882.000000, -243.132385, -217.496964, 0.000000, 0.000000, 287.667938, -37.903378, -651.533264, 98.782608
3883.000000, -212.392502, -197.457870, 0.000000, 0.000000, 293.348175, -32.729904, -657.506592, 103.407860
3884.000000, -302.948456, -182.545898, 0.000000, 0.000000, 294.970673, -23.795256, -660.790833, 107.674774
3885.000000, -345.094238, -159.035431, 0.000000, 0.000000, 292.850220, -36.361904, -661.576904, 100.251701
3886.000000, -285.415649, -206.034454, 0.000000, 0.000000, 298.402679, -42.746857, -660.540405, 107.079666
3887.000000, -284.251373, -179.470352, 0.000000, 0.000000, 288.039612, -39.874210, -651.089355, 93.775162
3888.000000, -296.675842, -201.498840, 0.000000, 0.000000, 285.521057, -41.307011, -650.167725, 102.035355
3889.000000, -277.187958, -192.423599, 0.000000, 0.000000, 289.599640, -26.647406, -651.543457, 111.068527
3890.000000, -309.236053, -193.252502, 0.000000, 0.000000, 284.408417, -43.693851, -648.638672, 99.055817
3891.000000, -246.234940, -205.617905, 0.000000, 0.000000, 293.847076, -39.237324, -665.782898, 102.568130
3892.000000, -281.379730, -202.183899, 0.000000, 0.000000, 292.585419, -43.771729, -650.377625, 96.598770
3893.000000, -317.102142, -193.041290, 0.000000, 0.000000, 286.966400, -36.439304, -657.124939, 104.482590
3894.000000, -299.167847, -201.302887, 0.000000, 0.000000, 293.910645, -37.671032, -655.550171, 101.287491
3895.000000, -250.757507, -207.536072, 0.000000, 0.000000, 285.307495, -41.596733, -651.428040, 98.916573
3896.000000, -305.888428, -197.989288, 0.000000, 0.000000, 284.673187, -37.932198, -649.370483, 101.364265
3897.000000, -344.651123, -185.649826, 0.000000, 0.000000, 290.472809, -26.070232, -652.836487, 101.927757
3898.000000, -266.828125, -172.329544, 0.000000, 0.000000, 280.811737, -30.372446, -648.689758, 100.126266
3899.000000, -230.518219, -198.050446, 0.000000, 0.000000, 288.986938, -41.018684, -652.296692, 94.478546
3900.000000, -297.548981, -175.775879, 0.000000, 0.000000, 283.055420, -25.414471, -646.894775, 100.392387
3901.000000, -293.220428, -179.192978, 0.000000, 0.000000, 281.058472, -20.946383, -648.787720, 108.570000
3902.000000, -296.934784, -191.346512, 0.000000, 0.000000, 275.072174, -31.954247, -641.048645, 102.717010
3903.000000, -317.201813, -208.118408, 0.000000, 0.000000, 284.347107, -18.363430, -646.632019, 103.696388
3904.000000, -277.983856, -184.111740, 0.000000, 0.000000, 282.111725, -15.615356, -643.768555, 102.661682
3905.000000, -225.797287, -200.902176, 0.000000, 0.000000, 279.356598, -17.231583, -654.431946, 115.494843
3906.000000, -323.154480, -184.908173, 0.000000, 0.000000, 283.643402, -25.214218, -645.171875, 105.946365
3907.000000, -251.519058, -190.051834, 0.000000, 0.000000, 274.599762, -32.730526, -643.468811, 101.822456
3908.000000, -290.839142, -203.824448, 0.000000, 0.000000, 271.335815, -40.503246, -636.334839, 103.467590
3909.000000, -291.707184, -189.734100, 0.000000, 0.000000, 279.817413, -36.216389, -644.929504, 102.909225
3910.000000, -278.423676, -183.073532, 0.000000, 0.000000, 278.182251, -26.026196, -644.232239, 111.812866
3911.000000, -258.114471, -205.159042, 0.000000, 0.000000, 288.491547, -26.828684, -649.060913, 105.098969
3912.000000, -304.745697, -187.893555, 0.000000, 0.000000, 280.106293, -29.771364, -642.000977, 107.567780
3913.000000, -251.803864, -188.402924, 0.000000, 0.000000, 291.966919, -31.606949, -655.117615, 101.576202
3914.000000, -324.396545, -169.993927, 0.000000, 0.000000, 285.465302, -15.661777, -646.627380, 101.352844
3915.000000, -292.798401, -180.223465, 0.000000, 0.000000, 285.332977, -41.932575, -648.029785, 98.513481
3916.000000, -270.812103, -184.480515, 0.000000, 0.000000, 277.842133, -34.264668, -649.600037, 109.816757
3917.000000, -301.168854, -189.267746, 0.000000, 0.000000, 293.298004, -34.431324, -640.474121, 102.542328
3918.000000, -322.664246, -174.698395, 0.000000, 0.000000, 289.730927, -42.308590, -658.004333, 109.621338
3919.000000, -294.275574, -183.135345, 0.000000, 0.000000, 297.390900, -24.434401, -657.180115, 108.743881
3920.000000, -284.107971, -198.977081, 0.000000, 0.000000, 289.502594, -25.857344, -656.742981, 110.060692
3921.000000, -333.239258, -178.793381, 0.000000, 0.000000, 297.637207, -18.948296, -651.882629, 111.363213
3922.000000, -302.343994, -210.307373, 0.000000, 0.000000, 301.649628, -19.104280, -659.722290, 103.457504
3923.000000, -339.384125, -167.550278, 0.000000, 0.000000, 297.671356, -23.770805, -646.127258, 109.467102
3924.000000, -300.969238, -199.540863, 0.000000, 0.000000, 291.464996, -29.493357, -654.908081, 102.792488
3925.000000, -264.889587, -187.872330, 0.000000, 0.000000, 292.917236, -43.031246, -654.400330, 95.462646
3926.000000, -358.319031, -176.604477, 0.000000, 0.000000, 288.439941, -40.198608, -645.542053, 100.416313
3927.000000, -302.044098, -189.801224, 0.000000, 0.000000, 291.133759, -28.369043, -652.497803, 103.862923
3928.000000, -283.367981, -171.803238, 0.000000, 0.000000, 292.344574, -40.057259, -654.469360, 104.818459
3929.000000, -276.111145, -185.102448, 0.000000, 0.000000, 282.617340, -23.537617, -648.706787, 104.882042
3930.000000, -274.477478, -207.309830, 0.000000, 0.000000, 279.765381, -39.715317, -637.808105, 98.537186
3931.000000, -274.405792, -189.276215, 0.000000, 0.000000, 287.949524, -26.437365, -657.892395, 110.337959
3932.000000, -296.209503, -186.377731, 0.000000, 0.000000, 290.116852, -30.511909, -645.565979, 96.421242
3933.000000, -287.863159, -196.321243, 0.000000, 0.000000, 289.173218, -24.323299, -656.595215, 100.487007
3934.000000, -274.985748, -196.422470, 0.000000, 0.000000, 284.906128, -32.409950, -656.435730, 98.051491
3935.000000, -272.838074, -206.250351, 0.000000, 0.000000, 288.706451, -35.644562, -649.996643, 101.063950
3936.000000, -318.963226, -188.384521, 0.000000, 0.000000, 277.343231, -35.014008, -649.594604, 109.833679
3937.000000, -322.846588, -201.782303, 0.000000, 0.000000, 296.184998, -22.176121, -658.935120, 106.204788
3938.000000, -306.550995, -191.406601, 0.000000, 0.000000, 287.636993, -34.015739, -646.575562, 98.251427
3939.000000, -306.705139, -168.366043, 0.000000, 0.000000, 277.368042, -32.280514, -646.850769, 103.020073
3940.000000, -285.269958, -182.818375, 0.000000, 0.000000, 297.904633, -32.827560, -661.735474, 104.742676
3941.000000, -260.505310, -204.635864, 0.000000, 0.000000, 287.937286, -29.706400, -654.875305, 101.978592
3942.000000, -280.900085, -190.749237, 0.000000, 0.000000, 291.359497, -41.138653, -650.859497, 102.291557
3943.000000, -328.205933, -190.798431, 0.000000, 0.000000, 293.071930, -37.730343, -659.189087, 108.474289
3944.000000, -301.902557, -176.756958, 0.000000, 0.000000, 302.727020, -34.606140, -668.014221, 104.371559
3945.000000, -295.321686, -184.628937, 0.000000, 0.000000, 289.923126, -39.954590, -654.920715, 104.055534
3946.000000, -253.817413, -213.120911, 0.000000, 0.000000, 287.932770, -27.018122, -649.078918, 101.162949
3947.000000, -306.106903, -188.436157, 0.000000, 0.000000, 293.019836, -35.237656, -657.144775, 101.938934
3948.000000, -299.727783, -184.899567, 0.000000, 0.000000, 285.452515, -41.594776, -647.014587, 98.478424
3949.000000, -262.930176, -179.696091, 0.000000, 0.000000, 279.176636, -39.866341, -652.761719, 95.122040
3950.000000, -283.379150, -190.275543, 0.000000, 0.000000, 291.601715, -34.701073, -651.904419, 93.903206
3951.000000, -319.427795, -179.798950, 0.000000, 0.000000, 289.382965, -39.098263, -654.780823, 102.813347
3952.000000, -296.925110, -182.056793, 0.000000, 0.000000, 282.879700, -31.353065, -648.323853, 96.423012
3953.000000, -254.614914, -216.610733, 0.000000, 0.000000, 281.559723, -31.741653, -640.245361, 95.188904
3954.000000, -324.374939, -192.396866, 0.000000, 0.000000, 276.812378, -37.600655, -648.310120, 102.251961
3955.000000, -281.638733, -203.973495, 0.000000, 0.000000, 272.912384, -35.446964, -639.579956, 95.966362
3956.000000, -321.769196, -192.257568, 0.000000, 0.000000, 272.403290, -39.548882, -638.049438, 104.371109
3957.000000, -281.299683, -161.926498, 0.000000, 0.000000, 277.827606, -32.444874, -650.083618, 106.717583
3958.000000, -289.284515, -185.790192, 0.000000, 0.000000, 277.514679, -21.702179, -643.904358, 105.589607
3959.000000, -320.170135, -187.493225, 0.000000, 0.000000, 275.762146, -33.829876, -643.479858, 106.115463
3960.000000, -307.455994, -192.608368, 0.000000, 0.000000, 282.759216, -34.040661, -644.775940, 98.681931
3961.000000, -283.598022, -192.217148, 0.000000, 0.000000, 280.752594, -29.897842, -653.243469, 114.983818
3962.000000, -230.027527, -194.732468, 0.000000, 0.000000, 283.132080, -33.438339, -648.154419, 99.993111
3963.000000, -284.118225, -212.937241, 0.000000, 0.000000, 274.928192, -42.514603, -638.746277, 100.229385
3964.000000, -316.586090, -191.118637, 0.000000, 0.000000, 283.917389, -42.250595, -636.725891, 92.880478
3965.000000, -328.047028, -176.230637, 0.000000, 0.000000, 286.410309, -40.366005, -643.672852, 92.614471
3966.000000, -280.640045, -202.149765, 0.000000, 0.000000, 290.552917, -34.060654, -656.479980, 110.263969
3967.000000, -297.763367, -210.270493, 0.000000, 0.000000, 278.805878, -44.000862, -649.488037, 101.291481
3968.000000, -311.368073, -174.584427, 0.000000, 0.000000, 279.291046, -29.736418, -639.298828, 101.940331
3969.000000, -267.671661, -191.669968, 0.000000, 0.000000, 283.257721, -40.256153, -646.113586, 103.818832
3970.000000, -308.901733, -169.152176, 0.000000, 0.000000, 275.841003, -27.056496, -641.250427, 102.361664
3971.000000, -247.046082, -189.981781, 0.000000, 0.000000, 283.204102, -36.682434, -643.728027, 102.545242
3972.000000, -280.674561, -188.843323, 0.000000, 0.000000, 281.699921, -27.239780, -646.589661, 99.064758
3973.000000, -275.929504, -181.696808, 0.000000, 0.000000, 277.570862, -38.242985, -641.064819, 98.660896
3974.000000, -289.385406, -170.009354, 0.000000, 0.000000, 279.474365, -20.820570, -642.793030, 100.776451
3975.000000, -302.126740, -157.954590, 0.000000, 0.000000, 294.715881, -31.323435, -654.448120, 104.089333
3976.000000, -320.543823, -194.287048, 0.000000, 0.000000, 291.690308, -25.176327, -643.084290, 98.429321
3977.000000, -349.942932, -190.201172, 0.000000, 0.000000, 289.095978, -37.415710, -645.693054, 101.408485
3978.000000, -323.284546, -182.433868, 0.000000, 0.000000, 287.817108, -32.077309, -651.314453, 104.972801
3979.000000, -247.278625, -200.057083, 0.000000, 0.000000, 298.642487, -26.063530, -659.806519, 99.820320
3980.000000, -291.792450, -179.313049, 0.000000, 0.000000, 285.269867, -23.356886, -646.155518, 95.382858
3981.000000, -305.712128, -173.690155, 0.000000, 0.000000, 307.750153, -39.764561, -669.448059, 116.600136
3982.000000, -296.821838, -173.749207, 0.000000, 0.000000, 302.097473, -32.038410, -658.233215, 97.856827
3983.000000, -294.816101, -201.998047, 0.000000, 0.000000, 295.001190, -51.209991, -653.723938, 94.656090
3984.000000, -311.185303, -163.050873, 0.000000, 0.000000, 292.102234, -42.992313, -657.174072, 104.309540
3985.000000, -253.474930, -217.860748, 0.000000, 0.000000, 292.378815, -30.432297, -660.632935, 109.077179
3986.000000, -328.981323, -174.133728, 0.000000, 0.000000, 304.931946, -36.651001, -658.224365, 96.248566
3987.000000, -319.132111, -194.876907, 0.000000, 0.000000, 301.814941, -37.716068, -662.115662, 103.639519
3988.000000, -260.082336, -204.363892, 0.000000, 0.000000, 298.026642, -40.279449, -657.109863, 101.205742
3989.000000, -261.324402, -211.613159, 0.000000, 0.000000, 294.165405, -34.424274, -657.787903, 103.408905
3990.000000, -324.901672, -192.221817, 0.000000, 0.000000, 290.754608, -37.977123, -649.767944, 97.088547
3991.000000, -222.712570, -218.464767, 0.000000, 0.000000, 294.956848, -19.963772, -659.380066, 97.133644
3992.000000, -289.384644, -194.620422, 0.000000, 0.000000, 290.143524, -38.257500, -650.994324, 105.106094
3993.000000, -280.336395, -194.010391, 0.000000, 0.000000, 286.612061, -20.858027, -642.861145, 111.162674
3994.000000, -357.373260, -180.056000, 0.000000, 0.000000, 287.404938, -39.951511, -636.918518, 93.521896
3995.000000, -255.279068, -209.947220, 0.000000, 0.000000, 290.801361, -33.602562, -647.702209, 96.870575
3996.000000, -289.835846, -183.146194, 0.000000, 0.000000, 283.729004, -36.291672, -643.517151, 94.318230
3997.000000, -320.411072, -195.901077, 0.000000, 0.000000, 290.697357, -38.172035, -647.918701, 98.204445
3998.000000, -313.374756, -170.699203, 0.000000, 0.000000, 293.098663, -39.063534, -648.996094, 102.851196
3999.000000, -262.997620, -205.525146, 0.000000, 0.000000, 295.320740, -21.155334, -651.254761, 106.178757
4000.000000, -301.570557, -221.377609, 0.000000, 0.000000, 289.133270, -29.662085, -642.155884, 104.960320
4001.000000, -336.110901, -191.222946, 0.000000, 0.000000, 284.008728, -31.568233, -644.529663, 104.288284
4002.000000, -289.548615, -201.928543, 0.000000, 0.000000, 290.903473, -28.344311, -658.730347, 109.669540
4003.000000, -296.188629, -190.951508, 0.000000, 0.000000, 286.591278, -30.296061, -653.250305, 105.195374
4004.000000, -313.093903, -201.937744, 0.000000, 0.000000, 294.887085, -29.735605, -648.643250, 105.820107
4005.000000, -318.347351, -195.622086, 0.000000, 0.000000, 286.059875, -45.804234, -645.258728, 99.094498
4006.000000, -237.864609, -198.634674, 0.000000, 0.000000, 294.465881, -37.977970, -654.547607, 100.902512
4007.000000, -325.058929, -203.150787, 0.000000, 0.000000, 279.449829, -34.174229, -643.644104, 96.908936
